sensor_id,temperature,humidity,gas_resistance,label
2,34.195328,28.985781,268484.53125,toro
0,34.253395,28.843073,238472.28125,toro
4,34.395988,28.54216,266389.1875,toro
6,34.120251,28.35508,233257.40625,toro
7,34.338974,28.618448,180918.734375,toro
3,34.209484,28.453125,234700.890625,toro
5,34.343819,28.257015,306037.0625,toro
1,34.528534,28.109858,208214.71875,toro
2,34.327488,28.803905,293915.03125,toro
0,34.377769,28.664673,260692.46875,toro
3,34.359261,28.393232,254094.296875,toro
4,34.563057,28.270794,285554.9375,toro
6,34.279945,28.190092,255234.296875,toro
7,34.479424,28.430717,201932.5625,toro
5,34.495625,28.06905,327784.90625,toro
1,34.629677,27.946217,222029.484375,toro
2,34.437202,28.614695,315368.03125,toro
6,34.399712,28.044098,273431.25,toro
0,34.46981,28.505831,280164.15625,toro
1,34.188087,27.808731,26700346.0,toro
3,34.491562,28.163889,270613.09375,toro
4,34.685234,28.202929,306037.0625,toro
7,34.587273,28.268049,219318.90625,toro
2,33.973396,28.475227,32621204.0,toro
5,34.620056,27.901192,348180.90625,toro
6,33.953072,27.939123,21751078.0,toro
0,34.024548,28.378462,30674468.0,toro
3,34.039742,28.013432,32141246.0,toro
4,34.243889,28.148228,30696018.0,toro
7,34.148361,28.141678,19056702.0,toro
5,34.184547,27.819572,59591724.0,toro
1,33.265446,27.581507,25004196.0,toro
2,33.005898,28.238194,30913208.0,toro
6,33.042336,27.700949,20897960.0,toro
0,33.1614,28.154928,29120640.0,toro
3,33.116138,27.762405,30228782.0,toro
4,33.276421,27.731375,29218012.0,toro
7,33.232922,27.909029,17901120.0,toro
5,33.22892,27.544594,55787188.0,toro
1,33.127296,27.791088,22866714.0,toro
2,32.866261,28.451437,29918284.0,toro
4,33.10936,27.928852,27734236.0,toro
6,32.947517,27.892891,19745706.0,toro
0,33.089264,28.336927,26980650.0,toro
3,32.936409,27.953224,28054794.0,toro
5,33.069649,27.730999,51240032.0,toro
7,33.130093,28.104546,16445671.0,toro
1,33.803242,27.831549,1692562.0,toro
2,33.584404,28.529739,2223066.5,toro
4,33.797554,28.020706,2294035.25,toro
6,33.613728,27.954832,1860972.25,toro
0,33.763363,28.42808,1889298.875,toro
3,33.612885,28.049633,2008827.875,toro
5,33.744061,27.79896,2989781.0,toro
7,33.797234,28.183565,1467574.375,toro
1,34.04007,27.774012,1634803.375,toro
2,33.84124,28.469316,2182205.75,toro
4,34.056877,27.998138,2232152.5,toro
6,33.860752,27.936844,1813994.625,toro
0,33.984749,28.39168,1827347.75,toro
3,33.882477,28.044691,1941692.375,toro
5,34.022785,27.789167,2897771.5,toro
7,34.045528,28.149481,1411440.375,toro
1,34.156017,27.783831,1585446.125,toro
2,33.965919,28.441534,2111340.25,toro
4,34.194019,27.948404,2161477.5,toro
6,33.980522,27.852367,1772776.5,toro
0,34.086739,28.306147,1810386.75,toro
3,34.004795,27.988113,1884084.625,toro
5,34.147217,27.74962,2840499.25,toro
7,34.173439,28.082945,1384251.375,toro
1,34.632149,27.774313,207329.421875,toro
2,34.449669,28.329077,292655.03125,toro
4,34.682743,27.895115,289183.84375,toro
6,34.469582,27.80479,258324.921875,toro
0,34.524532,28.232874,262295.09375,toro
3,34.47908,27.916853,252964.421875,toro
5,34.617565,27.672571,324358.5625,toro
7,34.649975,28.029615,205457.46875,toro
1,34.86158,27.621813,229493.5,toro
2,34.686562,28.261385,323743.28125,toro
4,34.934586,27.771345,316244.59375,toro
6,34.711617,27.691673,285554.9375,toro
0,34.718555,28.116409,287478.9375,toro
3,34.718723,27.819986,276308.6875,toro
5,34.858963,27.648483,348892.6875,toro
7,34.895767,27.884563,228113.171875,toro
1,34.994793,27.455687,245504.671875,toro
2,34.821217,28.102299,348536.40625,toro
4,35.091675,27.617208,337174.84375,toro
6,34.853844,27.453291,304671.21875,toro
0,34.835468,27.949022,307692.3125,toro
3,34.873489,27.671253,294422.09375,toro
5,35.018238,27.417088,377720.40625,toro
7,35.036221,27.769291,245504.671875,toro
1,32.715313,33.517094,138715.796875,toro
2,32.664284,33.974846,198526.5625,toro
1,32.799191,33.387463,12559601.0,toro
4,33.119335,33.054317,199687.984375,toro
6,32.840225,33.149273,168587.421875,toro
2,32.736595,33.86235,15953262.0,toro
0,32.758434,33.850174,174803.6875,toro
3,32.624382,33.577499,174982.90625,toro
5,33.082096,32.931152,234700.890625,toro
7,32.871765,33.61121,130545.640625,toro
4,33.266449,32.930264,15533539.0,toro
6,32.950012,33.021851,10973878.0,toro
0,32.818134,33.706852,15230304.0,toro
3,32.734215,33.449585,16408613.0,toro
5,33.238876,32.802635,29434538.0,toro
7,32.969578,33.477676,8806235.0,toro
1,32.828793,32.422901,12154303.0,toro
2,32.741585,32.936966,15315728.0,toro
4,33.346241,32.006943,15145829.0,toro
6,32.989937,32.062229,10590821.0,toro
0,32.808186,32.784908,14492702.0,toro
3,32.849041,32.533184,15895222.0,toro
5,33.325977,31.848339,28145158.0,toro
7,33.017231,32.529156,8491319.0,toro
1,33.349319,30.181953,11245024.0,toro
2,33.250267,30.746277,14757037.0,toro
4,33.904778,29.703289,14677716.0,toro
6,33.486473,29.814611,10045371.0,toro
0,33.275826,30.625273,13719071.0,toro
3,33.423172,30.253773,14908098.0,toro
5,33.875957,29.528307,26700346.0,toro
7,33.556461,30.246128,7988298.5,toro
1,34.091877,30.012732,965354.6875,toro
2,34.020775,30.526463,1291298.875,toro
4,34.660301,29.48284,1354049.625,toro
